,borough,block,lot,lat,lng,address
8996,Brooklyn,1782,27,40.6924792,-73.9407891,"880 Dekalb Ave, Brooklyn, NY 11221, USA"
8997,Brooklyn,1785,20,40.6910129,-73.9464067,"210 Kosciuszko St, Brooklyn, NY 11216, USA"
8998,Brooklyn,1796,1,40.6895927,-73.941972,"665 Greene Ave, Brooklyn, NY 11221, USA"
8999,Brooklyn,1798,40,40.688776,-73.947893,"564 Greene Ave, Brooklyn, NY 11216, USA"
9000,Brooklyn,1799,13,40.6887861,-73.9468594,"574 Greene Ave, Brooklyn, NY 11216, USA"
9001,Brooklyn,1811,19,40.6875618,-73.9389514,"693 Gates Ave, Brooklyn, NY 11221, USA"
9002,Brooklyn,1812,1,40.6855293,-73.9540295,"1119 Bedford Ave, Brooklyn, NY 11216, USA"
9003,Brooklyn,1812,42,40.6858898,-73.9511689,"390 Gates Ave, Brooklyn, NY 11216, USA"
9004,Brooklyn,1824,1,40.6846146,-73.9464836,"294 Madison St, Brooklyn, NY 11216, USA"
9005,Brooklyn,1827,89,40.6831989,-73.9527208,"117 Jefferson Ave, Brooklyn, NY 11216, USA"
9006,Brooklyn,1828,17,40.6839669,-73.9489784,"300 Putnam Ave, Brooklyn, NY 11216, USA"
9007,Brooklyn,1843,20,40.6818095,-73.9499055,"90 Halsey St, Brooklyn, NY 11216, USA"
9008,Brooklyn,1859,6,40.680288,-73.938125,"15 Albany Ave, Brooklyn, NY 11216, USA"
9009,Brooklyn,1859,10,40.6804184,-73.9382072,"9 Albany Ave, Brooklyn, NY 11216, USA"
9010,Brooklyn,1861,20,40.680024,-73.9472441,"1330 Fulton St, Brooklyn, NY 11216, USA"
9011,Brooklyn,1864,44,40.679034,-73.9384984,"50 Albany Ave, Brooklyn, NY 11213, USA"
9012,Brooklyn,1868,28,40.6793114,-73.9455014,"234 Herkimer St, Brooklyn, NY 11216, USA"
9013,Brooklyn,1868,9028,40.6787731,-73.9440942,"40 Brooklyn Ave, Brooklyn, NY 11216, USA"
9014,Brooklyn,1871,18,40.6789147,-73.9400126,"408 Herkimer St, Brooklyn, NY 11213, USA"
9015,Brooklyn,1873,1,40.6961466,-73.969419,"53 Clinton Ave, Brooklyn, NY 11205, USA"
9016,Brooklyn,1873,40,40.697299,-73.9688035,"16 Waverly Ave, Brooklyn, NY 11205, USA"
9017,Brooklyn,1874,1,40.6962705,-73.9682226,"263 Park Ave, Brooklyn, NY 11205, USA"
9018,Brooklyn,1877,1,40.6965238,-73.9651941,"31 Ryerson St, Brooklyn, NY 11205, USA"
9019,Brooklyn,1877,30,40.6972175,-73.96505,"10 Grand Ave, Brooklyn, NY 11205, USA"
9020,Brooklyn,1877,35,40.6969927,-73.964961,"30 Grand Ave, Brooklyn, NY 11205, USA"
9021,Brooklyn,1877,44,40.6962582,-73.965096,"32 Grand Ave, Brooklyn, NY 11205, USA"
9022,Brooklyn,1881,51,40.6964713,-73.9608276,"401 Park Ave, Brooklyn, NY 11205, USA"
9023,Brooklyn,1888,34,40.6950799,-73.9688764,"91 Clinton Ave, Brooklyn, NY 11205, USA"
9024,Brooklyn,1892,48,40.6951209,-73.9645679,"74 Grand Ave, Brooklyn, NY 11205, USA"
9025,Brooklyn,1893,47,40.6940909,-73.9632149,"Steuben St, Brooklyn, NY 11205, USA"
9026,Brooklyn,1899,38,40.6960897,-73.9576709,"72 Skillman St, Brooklyn, NY 11205, USA"
9027,Brooklyn,1900,16,40.6958632,-73.9571521,"85 Skillman St, Brooklyn, NY 11205, USA"
9028,Brooklyn,1901,7,40.6920184,-73.9685877,"202 Clinton Ave, Brooklyn, NY 11205, USA"
9029,Brooklyn,1905,30,Not Found,,
9030,Brooklyn,1905,40,Not Found,,
9031,Brooklyn,1909,1,40.6928239,-73.9617973,"153 Emerson Pl, Brooklyn, NY 11205, USA"
9032,Brooklyn,1909,11,40.6931585,-73.9618643,"143 Emerson Pl, Brooklyn, NY 11205, USA"
9033,Brooklyn,1910,52,40.692859,-73.960685,"249 Classon Ave, Brooklyn, NY 11205, USA"
9034,Brooklyn,1918,24,40.6911836,-73.9659047,"253 Washington Ave, Brooklyn, NY 11205, USA"
9035,Brooklyn,1920,2,40.6900823,-73.964614,"339 Dekalb Ave, Brooklyn, NY 11205, USA"
9036,Brooklyn,1921,64,40.6903154,-73.9623694,"387 Dekalb Ave, Brooklyn, NY 11205, USA"
9037,Brooklyn,1923,1,40.6911046,-73.9610755,"248 Classon Ave, Brooklyn, NY 11205, USA"
9038,Brooklyn,1924,36,40.691298,-73.959817,"262 Taaffe Pl, Brooklyn, NY 11205, USA"
9039,Brooklyn,1925,1,40.6904577,-73.9593237,"453 Dekalb Ave, Brooklyn, NY 11205, USA"
9040,Brooklyn,1925,7,40.6909572,-73.9593225,"225 Taaffe Pl, Brooklyn, NY 11205, USA"
9041,Brooklyn,1930,14,40.6890259,-73.9677203,"295 Clinton Ave, Brooklyn, NY 11205, USA"
9042,Brooklyn,1933,60,40.689218,-73.9636725,"309 Lafayette Ave, Brooklyn, NY 11238, USA"
9043,Brooklyn,1933,100,40.6889372,-73.9618094,"333 Lafayette Ave, Brooklyn, NY 11238, USA"
9044,Brooklyn,1941,20,40.6905738,-73.9569679,"490 Dekalb Ave, Brooklyn, NY 11205, USA"
9045,Brooklyn,1949,27,40.6889306,-73.9582768,"426 Lafayette Ave, Brooklyn, NY 11238, USA"
9046,Brooklyn,1952,16,40.6878676,-73.960681,"94 Clifton Pl, Brooklyn, NY 11238, USA"
9047,Brooklyn,1957,17,40.6853994,-73.9710104,"409 Carlton Ave, Brooklyn, NY 11238, USA"
9048,Brooklyn,1957,30,40.6858945,-73.9706376,"390 Adelphi St, Brooklyn, NY 11238, USA"
9049,Brooklyn,1959,27,40.6860599,-73.9691826,"80 Greene Ave, Brooklyn, NY 11238, USA"
9050,Brooklyn,1960,8,40.6847716,-73.9675116,"454 Clinton Ave, Brooklyn, NY 11238, USA"
9051,Brooklyn,1960,22,40.6854909,-73.9676547,"424 Clinton Ave, Brooklyn, NY 11238, USA"
9052,Brooklyn,1960,38,40.6862609,-73.9676683,"400 Clinton Ave, Brooklyn, NY 11238, USA"
9053,Brooklyn,1965,42,40.6865977,-73.9626959,"326 Grand Ave, Brooklyn, NY 11238, USA"
9054,Brooklyn,1969,22,40.6857316,-73.9614384,"2 Downing St, Brooklyn, NY 11238, USA"
9055,Brooklyn,1970,13,40.686546,-73.959078,"74 Lexington Ave, Brooklyn, NY 11238, USA"
9056,Brooklyn,1974,51,40.6856071,-73.9563229,"395 Franklin Ave, Brooklyn, NY 11238, USA"
9057,Brooklyn,1978,25,40.6840438,-73.9653256,"500 Washington Ave, Brooklyn, NY 11238, USA"
9058,Brooklyn,1979,3,40.6834722,-73.9644302,"495 Washington Ave, Brooklyn, NY 11238, USA"
9059,Brooklyn,1979,24,40.6844542,-73.9644072,"92 Gates Ave, Brooklyn, NY 11238, USA"
9060,Brooklyn,1992,20,40.6826948,-73.9601827,"40 Putnam Ave, Brooklyn, NY 11238, USA"
9061,Brooklyn,1994,7,40.682305,-73.958342,"539 Classon Ave, Brooklyn, NY 11238, USA"
9062,Brooklyn,1997,20,40.6822481,-73.956265,"478 Franklin Ave, Brooklyn, NY 11238, USA"
9063,Brooklyn,1997,28,40.6820634,-73.9564439,"482 Franklin Ave, Brooklyn, NY 11238, USA"
9064,Brooklyn,2003,8,40.6843826,-73.9747843,"161 S Elliott Pl, Brooklyn, NY 11217, USA"
9065,Brooklyn,2004,50,40.6849407,-73.9735446,"144 S Oxford St, Brooklyn, NY 11217, USA"
9066,Brooklyn,2006,1,40.682721,-73.971793,"713 Atlantic Ave, Brooklyn, NY 11238, USA"
9067,Brooklyn,2007,14,40.6839917,-73.9708689,"455 Carlton Ave, Brooklyn, NY 11238, USA"
9068,Brooklyn,2008,1,40.6820684,-73.9686641,"781 Atlantic Ave, Brooklyn, NY 11238, USA"
9069,Brooklyn,2009,1,40.6821788,-73.9680186,"793 Atlantic Ave, Brooklyn, NY 11238, USA"
9070,Brooklyn,2013,41,40.6824621,-73.9638745,"260 St James Pl, Brooklyn, NY 11238, USA"
9071,Brooklyn,2013,141,40.682369,-73.963875,"262 St James Pl, Brooklyn, NY 11238, USA"
9072,Brooklyn,2014,26,40.6823211,-73.9620198,"972 Fulton St, Brooklyn, NY 11238, USA"
9073,Brooklyn,2019,40,40.6805801,-73.958897,"130 Lefferts Pl, Brooklyn, NY 11238, USA"
9074,Brooklyn,2019,55,Not Found,,
9075,Brooklyn,2023,1,40.7004578,-73.972305,"1 Dock 72 Way, Brooklyn, NY 11205, USA"
9076,Brooklyn,2031,16,40.697299,-73.9734519,"19 Carlton Ave, Brooklyn, NY 11205, USA"
9077,Brooklyn,2033,1,40.6966487,-73.9708356,"40 Vanderbilt Ave, Brooklyn, NY 11205, USA"
9078,Brooklyn,2033,2,40.6966366,-73.9712947,"45 Clermont Ave, Brooklyn, NY 11205, USA"
9079,Brooklyn,2044,13,40.6944322,-73.9728403,"111 Carlton Ave, Brooklyn, NY 11205, USA"
9080,Brooklyn,2044,64,40.6944881,-73.9723634,"108 Adelphi St, Brooklyn, NY 11205, USA"
9081,Brooklyn,2045,53,40.695692,-73.971704,"62 Clermont Ave, Brooklyn, NY 11205, USA"
9082,Brooklyn,2050,100,40.6953459,-73.9822031,"73 Prince St, Brooklyn, NY 11201, USA"
9083,Brooklyn,2061,1,Not Found,,
9084,Brooklyn,2061,101,40.6926361,-73.9793605,"90 Ashland Pl, Brooklyn, NY 11201, USA"
9085,Brooklyn,2061,110,40.6931511,-73.9812641,"81 Fleet Pl, Brooklyn, NY 11201, USA"
9086,Brooklyn,2062,6,40.6781784,-73.9441579,"Brooklyn, NY, USA"
9087,Brooklyn,2068,117,40.6925532,-73.9779065,"140 St Edwards St, Brooklyn, NY 11201, USA"
9088,Brooklyn,2073,15,40.6926401,-73.972494,"163 Carlton Ave, Brooklyn, NY 11205, USA"
9089,Brooklyn,2075,1,40.6916093,-73.970556,"199 Clermont Ave, Brooklyn, NY 11205, USA"
9090,Brooklyn,2075,12,40.6921981,-73.9703605,"179 Clermont Ave, Brooklyn, NY 11205, USA"
9091,Brooklyn,2086,34,40.6902449,-73.9798808,"85 Dekalb Ave, Brooklyn, NY 11201, USA"
9092,Brooklyn,2087,1,40.6964668,-73.9803311,"107 Navy St, Brooklyn, NY 11201, USA"
9093,Brooklyn,2088,4,40.6912007,-73.9787841,"153 Ashland Pl, Brooklyn, NY 11201, USA"
9094,Brooklyn,2088,30,40.6917526,-73.9786588,"147 Ashland Pl, Brooklyn, NY 11201, USA"
9095,Brooklyn,2092,26,40.6913757,-73.9701054,"209 Clermont Ave, Brooklyn, NY 11205, USA"
9096,Brooklyn,2092,38,40.6905633,-73.9695718,"226 Vanderbilt Ave, Brooklyn, NY 11205, USA"
9097,Brooklyn,2096,6,40.6884835,-73.9782488,"225 Ashland Pl, Brooklyn, NY 11217, USA"
9098,Brooklyn,2096,14,40.6888662,-73.978264,"207 Ashland Pl, Brooklyn, NY 11217, USA"
9099,Brooklyn,2097,7,40.6882771,-73.9769442,"54 Fort Greene Pl, Brooklyn, NY 11217, USA"
9100,Brooklyn,2097,15,40.688812,-73.9770489,"36 Fort Greene Pl, Brooklyn, NY 11217, USA"
9101,Brooklyn,2102,8,40.6882181,-73.9726085,"255 Cumberland St, Brooklyn, NY 11205, USA"
9102,Brooklyn,2104,8,40.6885286,-73.9707512,"299 Adelphi St, Brooklyn, NY 11205, USA"
9103,Brooklyn,2106,9,40.6873746,-73.9794447,"53 Flatbush Ave, Brooklyn, NY 11217, USA"
9104,Brooklyn,2106,24,40.6879431,-73.9799354,"27 Flatbush Ave, Brooklyn, NY 11217, USA"
9105,Brooklyn,2114,1,40.6856449,-73.9748511,"71 Hanson Pl, Brooklyn, NY 11217, USA"
9106,Brooklyn,2114,23,40.6862026,-73.9746852,"682 Fulton St, Brooklyn, NY 11217, USA"
9107,Brooklyn,2118,11,40.6871395,-73.9732473,"108 Lafayette Ave, Brooklyn, NY 11217, USA"
9108,Brooklyn,2119,1,40.686064,-73.971433,"380 Carlton Ave, Brooklyn, NY 11238, USA"
9109,Brooklyn,2119,10,40.6865967,-73.9722819,"301 Cumberland St, Brooklyn, NY 11238, USA"
9110,Brooklyn,2130,21,40.7099589,-73.9658306,"390 Berry St, Brooklyn, NY 11249, USA"
9111,Brooklyn,2131,1,40.7101389,-73.9654028,"389 Berry St, Brooklyn, NY 11249, USA"
9112,Brooklyn,2134,1,40.707341,-73.9689032,"19 Division Ave, Brooklyn, NY 11249, USA"
9113,Brooklyn,2137,14,40.7093762,-73.9648019,"424 Bedford Ave, Brooklyn, NY 11249, USA"
9114,Brooklyn,2139,14,40.7090336,-73.9615428,"190 S 8th St, Brooklyn, NY 11211, USA"
9115,Brooklyn,2146,23,40.7082665,-73.9644175,"456 Bedford Ave, Brooklyn, NY 11249, USA"
9116,Brooklyn,2147,21,40.7084616,-73.9631517,"142 S 9th St, Brooklyn, NY 11211, USA"
9117,Brooklyn,2148,7,40.7083744,-73.9624774,"891 Driggs Ave, Brooklyn, NY 11211, USA"
9118,Brooklyn,2148,13,40.7082311,-73.9620258,"166 S 9th St, Brooklyn, NY 11211, USA"
9119,Brooklyn,2151,6,40.7077811,-73.9581164,"185 Marcy Ave, Brooklyn, NY 11211, USA"
9120,Brooklyn,2157,37,40.7076018,-73.9656633,"77 Division Ave, Brooklyn, NY 11249, USA"
9121,Brooklyn,2195,1,40.7065099,-73.9565092,"243 Keap St, Brooklyn, NY 11211, USA"
9122,Brooklyn,2206,7,40.7042762,-73.9576186,"180 Hooper St, Brooklyn, NY 11211, USA"
9123,Brooklyn,2216,19,40.7007904,-73.9605401,"58 Penn St, Brooklyn, NY 11249, USA"
9124,Brooklyn,2219,35,40.7038911,-73.954778,"318 Marcy Ave, Brooklyn, NY 11211, USA"
9125,Brooklyn,2227,32,40.7044263,-73.9519124,"84 Harrison Ave, Brooklyn, NY 11211, USA"
9126,Brooklyn,2228,1,40.7047326,-73.9519729,"77 Harrison Ave, Brooklyn, NY 11211, USA"
9127,Brooklyn,2230,13,40.7005399,-73.9576512,"40 Heyward St, Brooklyn, NY 11249, USA"
9128,Brooklyn,2238,127,40.7045713,-73.9496671,"246 Lynch St, Brooklyn, NY 11206, USA"
9129,Brooklyn,2239,8,40.7003414,-73.9539883,"256 Lee Ave, Brooklyn, NY 11206, USA"
9130,Brooklyn,2250,10,40.702221,-73.948776,"86 Walton St, Brooklyn, NY 11206, USA"
9131,Brooklyn,2260,14,40.6990377,-73.9604979,"750 Kent Ave, Brooklyn, NY 11249, USA"
9132,Brooklyn,2268,1,40.7002409,-73.9482514,"11 Bartlett St, Brooklyn, NY 11206, USA"
9133,Brooklyn,2270,1,40.701792,-73.9454513,"77 Bartlett St, Brooklyn, NY 11206, USA"
9134,Brooklyn,2273,26,40.7020472,-73.9450534,"84 Bartlett St, Brooklyn, NY 11206, USA"
9135,Brooklyn,2276,12,40.700875,-73.943501,"737 Flushing Ave, Brooklyn, NY 11206, USA"
9136,Brooklyn,2283,1,40.7220397,-73.9568933,"113 N 12th St, Brooklyn, NY 11249, USA"
9137,Brooklyn,2288,24,40.7217211,-73.9580676,"77 N 11th St, Brooklyn, NY 11249, USA"
9138,Brooklyn,2289,14,40.721238,-73.9566502,"42 Berry St, Brooklyn, NY 11249, USA"
9139,Brooklyn,2291,1,40.7207213,-73.9546453,"91 Bedford Ave, Brooklyn, NY 11211, USA"
9140,Brooklyn,2291,17,40.7195471,-73.9537138,"442 Driggs Ave, Brooklyn, NY 11211, USA"
9141,Brooklyn,2298,13,40.7193327,-73.9545912,"180 N 11th St, Brooklyn, NY 11211, USA"
9142,Brooklyn,2303,9,40.7205793,-73.9577305,"110 N 10th St, Brooklyn, NY 11249, USA"
9143,Brooklyn,2304,15,40.7197533,-73.9565788,"148 N 10th St, Brooklyn, NY 11249, USA"
9144,Brooklyn,2305,18,40.7183337,-73.9552827,"504 Driggs Ave, Brooklyn, NY 11211, USA"
9145,Brooklyn,2306,1,40.71814,-73.955251,"503 Driggs Ave, Brooklyn, NY 11211, USA"
9146,Brooklyn,2306,15,40.718195,-73.9538459,"218 N 10th St, Brooklyn, NY 11211, USA"
9147,Brooklyn,2306,25,40.7176559,-73.9540773,"227 N 9th St, Brooklyn, NY 11211, USA"
9148,Brooklyn,2307,1,40.7171063,-73.9532387,"249 N 9th St, Brooklyn, NY 11211, USA"
9149,Brooklyn,2309,17,40.7206084,-73.9596601,"80 N 9th St, Brooklyn, NY 11249, USA"
9150,Brooklyn,2313,13,40.7171486,-73.9546156,"223 N 8th St, Brooklyn, NY 11211, USA"
9151,Brooklyn,2314,1,40.7165757,-73.9539109,"243 N 8th St, Brooklyn, NY 11211, USA"
9152,Brooklyn,2315,14,40.7161687,-73.9521927,"525 Union Ave, Brooklyn, NY 11211, USA"
9153,Brooklyn,2317,5,40.7203487,-73.9615139,"117 Kent Ave, Brooklyn, NY 11249, USA"
9154,Brooklyn,2322,10,40.716313,-73.954266,"246 N 8th St, Brooklyn, NY 11211, USA"
9155,Brooklyn,2322,28,40.716052,-73.954423,"251 N 7th St, Brooklyn, NY 11211, USA"
9156,Brooklyn,2322,30,Not Found,,
9157,Brooklyn,2323,45,40.7147628,-73.9527917,"301 N 7th St, Brooklyn, NY 11211, USA"
9158,Brooklyn,2323,57,40.7151939,-73.9531615,"285 N 7th St, Brooklyn, NY 11211, USA"
9159,Brooklyn,2328,15,40.7169362,-73.9577554,"165 N 6th St, Brooklyn, NY 11211, USA"
9160,Brooklyn,2331,42,40.7145272,-73.9536892,"281 N 6th St, Brooklyn, NY 11211, USA"
9161,Brooklyn,2340,4,40.7197532,-73.9648735,"1 N 4th Pl, Brooklyn, NY 11249, USA"
9162,Brooklyn,2341,1,40.7195002,-73.9629285,"155 Kent Ave, Brooklyn, NY 11249, USA"
9163,Brooklyn,2341,9,40.71786,-73.962218,"65 N 4th St, Brooklyn, NY 11249, USA"
9164,Brooklyn,2344,16,40.7160005,-73.9580705,"170 N 5th St, Brooklyn, NY 11211, USA"
9165,Brooklyn,2349,15,40.7182458,-73.963255,"161 Kent Ave, Brooklyn, NY 11249, USA"
9166,Brooklyn,2349,23,40.7173133,-73.9625709,"81 N 3rd St, Brooklyn, NY 11249, USA"
9167,Brooklyn,2352,9,Not Found,,
9168,Brooklyn,2369,40,40.7131839,-73.9555346,"65 Hope St, Brooklyn, NY 11211, USA"
9169,Brooklyn,2372,1,40.7124444,-73.9516013,"71 Ainslie St, Brooklyn, NY 11211, USA"
9170,Brooklyn,2372,5,40.7131238,-73.9519231,"462 Keap St, Brooklyn, NY 11211, USA"
9171,Brooklyn,2375,5,40.7124432,-73.952207,"70 Ainslie St, Brooklyn, NY 11211, USA"
9172,Brooklyn,2375,16,40.7124102,-73.9513549,"90 Ainslie St, Brooklyn, NY 11211, USA"
9173,Brooklyn,2377,12,40.7166445,-73.9658817,"250 Kent Ave, Brooklyn, NY 11249, USA"
9174,Brooklyn,2378,11,40.7165496,-73.9647556,"56 N 1st St, Brooklyn, NY 11249, USA"
9175,Brooklyn,2378,33,Not Found,,
9176,Brooklyn,2387,2,40.711498,-73.952613,"451 Grand St, Brooklyn, NY 11211, USA"
9177,Brooklyn,2387,7,40.7115694,-73.9519316,"168 Hope St, Brooklyn, NY 11211, USA"
9178,Brooklyn,2394,20,40.7132275,-73.9586597,"262 Grand St, Brooklyn, NY 11211, USA"
9179,Brooklyn,2395,29,40.7126901,-73.9580441,"239 S 1st St, Brooklyn, NY 11211, USA"
9180,Brooklyn,2396,1,40.712471,-73.9564974,"330 Grand St, Brooklyn, NY 10002, USA"
9181,Brooklyn,2399,1,40.7109751,-73.9510402,"458 Grand St, Brooklyn, NY 11211, USA"
9182,Brooklyn,2407,5,Not Found,,
9183,Brooklyn,2407,26,40.7123939,-73.9591925,"210 Roebling St, Brooklyn, NY 11211, USA"
9184,Brooklyn,2408,1,40.7123073,-73.9587133,"201 Roebling St, Brooklyn, NY 11211, USA"
9185,Brooklyn,2411,17,40.7108613,-73.9538551,"145 Borinquen Pl, Brooklyn, NY 11211, USA"
9186,Brooklyn,2412,7,40.7105001,-73.9531708,"182 Borinquen Pl, Brooklyn, NY 11211, USA"
9187,Brooklyn,2412,27,40.7100537,-73.9527203,"367 S 2nd St, Brooklyn, NY 11211, USA"
9188,Brooklyn,2413,1,40.7099695,-73.952005,"394 Hooper St, Brooklyn, NY 11211, USA"
9189,Brooklyn,2417,39,40.713093,-73.963413,"103 S 3rd St, Brooklyn, NY 11249, USA"
9190,Brooklyn,2418,18,40.7128,-73.9612609,"164 S 2nd St, Brooklyn, NY 11211, USA"
9191,Brooklyn,2418,40,40.7123263,-73.9614697,"153 S 3rd St, Brooklyn, NY 11211, USA"
9192,Brooklyn,2419,12,40.7123522,-73.9602516,"188 S 2nd St, Brooklyn, NY 11211, USA"
9193,Brooklyn,2420,22,40.7114549,-73.9578845,"162 Havemeyer St, Brooklyn, NY 11211, USA"
9194,Brooklyn,2425,26,40.7089633,-73.9512997,"409 Hewes St, Brooklyn, NY 11211, USA"
9195,Brooklyn,2425,29,40.7088219,-73.9513915,"403 Hewes St, Brooklyn, NY 11211, USA"
9196,Brooklyn,2431,25,40.7116419,-73.9615069,"778 Driggs Ave, Brooklyn, NY 11211, USA"
9197,Brooklyn,2432,12,40.7115092,-73.9603065,"188 S 3rd St, Brooklyn, NY 11211, USA"
9198,Brooklyn,2432,25,40.7109116,-73.9599184,"260 Roebling St, Brooklyn, NY 11211, USA"
9199,Brooklyn,2432,30,40.7111254,-73.9602618,"193 S 4th St, Brooklyn, NY 11211, USA"
9200,Brooklyn,2436,13,40.7094395,-73.954818,"314 S 3rd St, Brooklyn, NY 11211, USA"
9201,Brooklyn,2437,11,40.70908,-73.953842,"342 S 3rd St, Brooklyn, NY 11211, USA"
9202,Brooklyn,2441,24,40.7128383,-73.9660768,"52 S 4th St, Brooklyn, NY 11249, USA"
9203,Brooklyn,2442,11,40.7125359,-73.9653265,"74 S 4th St, Brooklyn, NY 11249, USA"
9204,Brooklyn,2443,34,40.7115395,-73.9637104,"115 S 5th St, Brooklyn, NY 11249, USA"
9205,Brooklyn,2444,11,40.7112232,-73.9627267,"141 S 5th St, Brooklyn, NY 11211, USA"
9206,Brooklyn,2444,28,40.7109759,-73.9620177,"808 Driggs Ave, Brooklyn, NY 11211, USA"
9207,Brooklyn,2449,1,40.7089754,-73.9559448,"322 Rodney St, Brooklyn, NY 11211, USA"
9208,Brooklyn,2452,19,40.7069702,-73.9508144,"437 S 5th St, Brooklyn, NY 11211, USA"
9209,Brooklyn,2463,21,40.7076054,-73.9538319,"301 Hooper St, Brooklyn, NY 11211, USA"
9210,Brooklyn,2472,65,Not Found,,
9211,Brooklyn,2472,350,40.7378971,-73.9555334,"105 Commercial St, Brooklyn, NY 11222, USA"
9212,Brooklyn,2477,52,40.7385374,-73.9533936,"49 Ash St, Brooklyn, NY 11222, USA"
9213,Brooklyn,2479,28,40.7380608,-73.9536637,"46 Ash St, Brooklyn, NY 11222, USA"
9214,Brooklyn,2479,55,40.737543,-73.954711,"43 Box St, Brooklyn, NY 11222, USA"
